beneficiary_id,program,reporting_period,sessions_expected,sessions_attended,attendance_rate
BEN-000550,Scholarship,Q3 2026,27,10,37.0
BEN-000551,Scholarship,Q3 2026,28,9,32.1
BEN-000552,Scholarship,Q3 2026,22,8,36.4
BEN-000560,Scholarship,Q1 2026,26,24,92.3
BEN-000560,Scholarship,Q2 2026,27,23,85.2
BEN-000560,Scholarship,Q3 2026,19,6,31.6
BEN-000561,Scholarship,Q1 2026,20,18,90.0
BEN-000561,Scholarship,Q2 2026,26,21,80.8
BEN-000561,Scholarship,Q3 2026,25,21,84.0
BEN-000562,Scholarship,Q2 2026,22,18,81.8
BEN-000562,Scholarship,Q3 2026,23,11,47.8
BEN-000563,Scholarship,Q3 2025,19,18,94.7
BEN-000563,Scholarship,Q4 2025,23,20,87.0
BEN-000563,Scholarship,Q1 2026,18,16,88.9
BEN-000566,Scholarship,Q3 2025,28,23,82.1
BEN-000566,Scholarship,Q4 2025,23,17,73.9
BEN-000566,Scholarship,Q1 2026,27,20,74.1
BEN-000567,Scholarship,Q4 2025,21,20,95.2
BEN-000567,Scholarship,Q1 2026,27,25,92.6
BEN-000567,Scholarship,Q2 2026,18,14,77.8
BEN-000569,Scholarship,Q3 2026,22,7,31.8
BEN-000571,Scholarship,Q3 2025,25,24,96.0
BEN-000571,Scholarship,Q4 2025,27,21,77.8
BEN-000571,Scholarship,Q1 2026,22,14,63.6
BEN-000571,Scholarship,Q2 2026,28,14,50.0
BEN-000574,Scholarship,Q2 2026,25,25,100.0
BEN-000574,Scholarship,Q3 2026,25,9,36.0
BEN-000575,Scholarship,Q2 2026,27,26,96.3
BEN-000575,Scholarship,Q3 2026,22,11,50.0
BEN-000585,Scholarship,Q1 2025,25,24,96.0
BEN-000585,Scholarship,Q2 2025,28,23,82.1
BEN-000585,Scholarship,Q3 2025,24,20,83.3
BEN-000585,Scholarship,Q4 2025,27,19,70.4
BEN-000585,Scholarship,Q1 2026,23,19,82.6
BEN-000587,Scholarship,Q1 2026,24,17,70.8
BEN-000587,Scholarship,Q2 2026,26,17,65.4
BEN-000587,Scholarship,Q3 2026,25,15,60.0
BEN-000588,Scholarship,Q1 2026,18,13,72.2
BEN-000588,Scholarship,Q2 2026,26,20,76.9
BEN-000588,Scholarship,Q3 2026,19,16,84.2
BEN-000590,Scholarship,Q3 2025,26,15,57.7
BEN-000590,Scholarship,Q4 2025,24,23,95.8
BEN-000590,Scholarship,Q1 2026,25,12,48.0
BEN-000595,Scholarship,Q2 2025,25,18,72.0
BEN-000595,Scholarship,Q3 2025,18,13,72.2
BEN-000595,Scholarship,Q4 2025,20,17,85.0
BEN-000595,Scholarship,Q1 2026,27,15,55.6
BEN-000599,Scholarship,Q4 2025,28,15,53.6
BEN-000599,Scholarship,Q1 2026,26,19,73.1
BEN-000599,Scholarship,Q2 2026,20,18,90.0
BEN-000599,Scholarship,Q3 2026,26,15,57.7
BEN-000605,Scholarship,Q2 2026,20,18,90.0
BEN-000605,Scholarship,Q3 2026,26,8,30.8
BEN-000606,Scholarship,Q2 2026,22,20,90.9
BEN-000606,Scholarship,Q3 2026,26,11,42.3
BEN-000611,Scholarship,Q3 2025,21,16,76.2
BEN-000611,Scholarship,Q4 2025,25,18,72.0
BEN-000611,Scholarship,Q1 2026,26,18,69.2
BEN-000611,Scholarship,Q2 2026,22,21,95.5
BEN-000611,Scholarship,Q3 2026,27,23,85.2
BEN-000613,Scholarship,Q3 2026,24,11,45.8
BEN-000614,Scholarship,Q2 2026,21,18,85.7
BEN-000614,Scholarship,Q3 2026,26,15,57.7
BEN-000618,Scholarship,Q3 2025,18,18,100.0
BEN-000618,Scholarship,Q4 2025,20,15,75.0
BEN-000618,Scholarship,Q1 2026,26,19,73.1
BEN-000618,Scholarship,Q2 2026,25,25,100.0
BEN-000620,Scholarship,Q2 2026,24,18,75.0
BEN-000620,Scholarship,Q3 2026,23,11,47.8
BEN-000621,Scholarship,Q2 2025,20,17,85.0
BEN-000621,Scholarship,Q3 2025,22,19,86.4
BEN-000621,Scholarship,Q4 2025,19,16,84.2
BEN-000621,Scholarship,Q1 2026,24,23,95.8
BEN-000621,Scholarship,Q2 2026,24,20,83.3
BEN-000622,Scholarship,Q4 2025,27,20,74.1
BEN-000622,Scholarship,Q1 2026,22,18,81.8
BEN-000622,Scholarship,Q2 2026,19,14,73.7
BEN-000623,Scholarship,Q3 2026,28,16,57.1
BEN-000624,Scholarship,Q4 2025,20,15,75.0
BEN-000624,Scholarship,Q1 2026,28,21,75.0
BEN-000624,Scholarship,Q2 2026,28,21,75.0
BEN-000625,Scholarship,Q3 2026,27,12,44.4
BEN-000628,Scholarship,Q4 2025,23,22,95.7
BEN-000628,Scholarship,Q1 2026,23,22,95.7
BEN-000628,Scholarship,Q2 2026,18,16,88.9
BEN-000628,Scholarship,Q3 2026,23,19,82.6
BEN-000629,Scholarship,Q2 2025,25,21,84.0
BEN-000629,Scholarship,Q3 2025,22,18,81.8
BEN-000629,Scholarship,Q4 2025,22,18,81.8
BEN-000629,Scholarship,Q1 2026,28,25,89.3
BEN-000629,Scholarship,Q2 2026,18,15,83.3
BEN-000631,Scholarship,Q2 2026,26,25,96.2
BEN-000631,Scholarship,Q3 2026,22,13,59.1
BEN-000634,Scholarship,Q2 2025,19,17,89.5
BEN-000634,Scholarship,Q3 2025,23,19,82.6
BEN-000634,Scholarship,Q4 2025,21,16,76.2
BEN-000636,Scholarship,Q2 2026,19,12,63.2
BEN-000636,Scholarship,Q3 2026,26,8,30.8
BEN-000638,Scholarship,Q2 2026,20,11,55.0
BEN-000638,Scholarship,Q3 2026,25,10,40.0
BEN-000639,Scholarship,Q4 2025,27,20,74.1
BEN-000639,Scholarship,Q1 2026,19,15,78.9
BEN-000639,Scholarship,Q2 2026,18,13,72.2
BEN-000641,Scholarship,Q1 2026,21,14,66.7
BEN-000641,Scholarship,Q2 2026,25,19,76.0
BEN-000641,Scholarship,Q3 2026,27,16,59.3
BEN-000642,Scholarship,Q3 2026,18,9,50.0
BEN-000645,Scholarship,Q1 2026,22,21,95.5
BEN-000645,Scholarship,Q2 2026,20,12,60.0
BEN-000645,Scholarship,Q3 2026,25,12,48.0
BEN-000650,Scholarship,Q4 2025,28,23,82.1
BEN-000650,Scholarship,Q1 2026,23,20,87.0
BEN-000650,Scholarship,Q2 2026,25,22,88.0
BEN-000654,Scholarship,Q3 2025,20,15,75.0
BEN-000654,Scholarship,Q4 2025,21,20,95.2
BEN-000654,Scholarship,Q1 2026,28,20,71.4
BEN-000654,Scholarship,Q2 2026,23,21,91.3
BEN-000654,Scholarship,Q3 2026,25,21,84.0
BEN-000660,Scholarship,Q1 2026,20,11,55.0
BEN-000660,Scholarship,Q2 2026,25,22,88.0
BEN-000660,Scholarship,Q3 2026,24,12,50.0
BEN-000663,Scholarship,Q1 2026,27,19,70.4
BEN-000663,Scholarship,Q2 2026,24,22,91.7
BEN-000663,Scholarship,Q3 2026,26,15,57.7
BEN-000664,Scholarship,Q1 2026,19,18,94.7
BEN-000664,Scholarship,Q2 2026,25,24,96.0
BEN-000664,Scholarship,Q3 2026,22,21,95.5
BEN-000670,Scholarship,Q3 2025,24,19,79.2
BEN-000670,Scholarship,Q4 2025,26,22,84.6
BEN-000670,Scholarship,Q1 2026,26,25,96.2
BEN-000670,Scholarship,Q2 2026,24,18,75.0
BEN-000671,Scholarship,Q2 2026,22,20,90.9
BEN-000671,Scholarship,Q3 2026,27,10,37.0
BEN-000673,Scholarship,Q3 2026,21,11,52.4
BEN-000675,Scholarship,Q3 2026,24,11,45.8
BEN-000677,Scholarship,Q3 2026,21,8,38.1
BEN-000682,Scholarship,Q4 2025,22,16,72.7
BEN-000682,Scholarship,Q1 2026,28,27,96.4
BEN-000682,Scholarship,Q2 2026,25,20,80.0
BEN-000687,Scholarship,Q3 2025,24,18,75.0
BEN-000687,Scholarship,Q4 2025,25,23,92.0
BEN-000687,Scholarship,Q1 2026,20,15,75.0
BEN-000687,Scholarship,Q2 2026,25,24,96.0
BEN-000691,Scholarship,Q3 2026,28,9,32.1
BEN-000693,Scholarship,Q1 2025,24,18,75.0
BEN-000693,Scholarship,Q2 2025,24,22,91.7
BEN-000693,Scholarship,Q3 2025,26,22,84.6
BEN-000693,Scholarship,Q4 2025,25,18,72.0
BEN-000693,Scholarship,Q1 2026,18,13,72.2
BEN-000702,Scholarship,Q3 2025,27,19,70.4
BEN-000702,Scholarship,Q4 2025,26,20,76.9
BEN-000702,Scholarship,Q1 2026,23,22,95.7
BEN-000702,Scholarship,Q2 2026,24,18,75.0
BEN-000703,Scholarship,Q2 2025,28,27,96.4
BEN-000703,Scholarship,Q3 2025,20,18,90.0
BEN-000703,Scholarship,Q4 2025,27,15,55.6
BEN-000707,Scholarship,Q3 2026,21,9,42.9
BEN-000708,Scholarship,Q3 2026,28,12,42.9
BEN-000711,Scholarship,Q3 2026,23,11,47.8
BEN-000712,Scholarship,Q3 2026,20,11,55.0
BEN-000715,Scholarship,Q1 2026,25,22,88.0
BEN-000715,Scholarship,Q2 2026,23,13,56.5
BEN-000715,Scholarship,Q3 2026,23,9,39.1
BEN-000720,Scholarship,Q3 2026,23,7,30.4
BEN-000723,Scholarship,Q1 2026,27,24,88.9
BEN-000723,Scholarship,Q2 2026,28,22,78.6
BEN-000723,Scholarship,Q3 2026,18,17,94.4
BEN-000724,Scholarship,Q2 2026,18,11,61.1
BEN-000724,Scholarship,Q3 2026,25,8,32.0
BEN-000725,Scholarship,Q1 2026,26,20,76.9
BEN-000725,Scholarship,Q2 2026,22,18,81.8
BEN-000725,Scholarship,Q3 2026,20,17,85.0
BEN-000726,Scholarship,Q1 2025,19,14,73.7
BEN-000726,Scholarship,Q2 2025,18,17,94.4
BEN-000726,Scholarship,Q3 2025,25,21,84.0
BEN-000726,Scholarship,Q4 2025,18,13,72.2
BEN-000726,Scholarship,Q1 2026,20,17,85.0
BEN-000727,Scholarship,Q2 2026,20,15,75.0
BEN-000727,Scholarship,Q3 2026,22,8,36.4
BEN-000728,Scholarship,Q4 2025,28,21,75.0
BEN-000728,Scholarship,Q1 2026,20,18,90.0
BEN-000728,Scholarship,Q2 2026,24,17,70.8
BEN-000728,Scholarship,Q3 2026,22,20,90.9
BEN-000735,Scholarship,Q4 2025,20,12,60.0
BEN-000735,Scholarship,Q1 2026,26,17,65.4
BEN-000735,Scholarship,Q2 2026,19,12,63.2
BEN-000735,Scholarship,Q3 2026,19,11,57.9
BEN-000736,Scholarship,Q2 2026,27,24,88.9
BEN-000736,Scholarship,Q3 2026,26,15,57.7
BEN-000738,Scholarship,Q3 2026,24,9,37.5
BEN-000741,Scholarship,Q3 2026,25,14,56.0
BEN-000744,Scholarship,Q1 2026,24,19,79.2
BEN-000744,Scholarship,Q2 2026,24,19,79.2
BEN-000744,Scholarship,Q3 2026,22,9,40.9
BEN-000746,Scholarship,Q2 2026,23,20,87.0
BEN-000746,Scholarship,Q3 2026,19,8,42.1
BEN-000747,Scholarship,Q2 2025,27,25,92.6
BEN-000747,Scholarship,Q3 2025,24,19,79.2
BEN-000747,Scholarship,Q4 2025,26,23,88.5
BEN-000747,Scholarship,Q1 2026,19,16,84.2
BEN-000748,Scholarship,Q3 2026,18,8,44.4
BEN-000749,Scholarship,Q1 2026,26,15,57.7
BEN-000749,Scholarship,Q2 2026,21,18,85.7
BEN-000749,Scholarship,Q3 2026,28,15,53.6
BEN-000752,Scholarship,Q2 2026,18,12,66.7
BEN-000752,Scholarship,Q3 2026,21,11,52.4
BEN-000753,Scholarship,Q2 2026,26,17,65.4
BEN-000753,Scholarship,Q3 2026,23,10,43.5
BEN-000754,Scholarship,Q3 2026,19,8,42.1
BEN-000755,Scholarship,Q1 2025,21,19,90.5
BEN-000755,Scholarship,Q2 2025,21,16,76.2
BEN-000755,Scholarship,Q3 2025,22,19,86.4
BEN-000755,Scholarship,Q4 2025,21,21,100.0
BEN-000759,Scholarship,Q3 2026,21,9,42.9
BEN-000762,Scholarship,Q2 2026,24,17,70.8
BEN-000762,Scholarship,Q3 2026,19,8,42.1
BEN-000763,Scholarship,Q2 2025,21,20,95.2
BEN-000763,Scholarship,Q3 2025,26,20,76.9
BEN-000763,Scholarship,Q4 2025,19,17,89.5
BEN-000763,Scholarship,Q1 2026,23,16,69.6
BEN-000763,Scholarship,Q2 2026,18,15,83.3
BEN-000768,Scholarship,Q3 2025,23,23,100.0
BEN-000768,Scholarship,Q4 2025,24,20,83.3
BEN-000768,Scholarship,Q1 2026,22,18,81.8
BEN-000768,Scholarship,Q2 2026,24,18,75.0
BEN-000769,Scholarship,Q3 2025,20,18,90.0
BEN-000769,Scholarship,Q4 2025,21,20,95.2
BEN-000769,Scholarship,Q1 2026,25,23,92.0
BEN-000769,Scholarship,Q2 2026,27,22,81.5
BEN-000769,Scholarship,Q3 2026,21,15,71.4
BEN-000770,Scholarship,Q1 2025,25,22,88.0
BEN-000770,Scholarship,Q2 2025,18,13,72.2
BEN-000770,Scholarship,Q3 2025,19,15,78.9
BEN-000770,Scholarship,Q4 2025,27,26,96.3
BEN-000771,Scholarship,Q1 2026,19,13,68.4
BEN-000771,Scholarship,Q2 2026,26,16,61.5
BEN-000771,Scholarship,Q3 2026,20,10,50.0
BEN-000773,Scholarship,Q2 2026,18,17,94.4
BEN-000773,Scholarship,Q3 2026,28,9,32.1
BEN-000777,Scholarship,Q2 2026,21,14,66.7
BEN-000777,Scholarship,Q3 2026,26,12,46.2
BEN-000788,Scholarship,Q2 2026,25,15,60.0
BEN-000788,Scholarship,Q3 2026,23,10,43.5
BEN-000789,Scholarship,Q2 2025,18,15,83.3
BEN-000789,Scholarship,Q3 2025,20,14,70.0
BEN-000789,Scholarship,Q4 2025,28,27,96.4
BEN-000789,Scholarship,Q1 2026,22,20,90.9
BEN-000795,Scholarship,Q1 2026,26,14,53.8
BEN-000795,Scholarship,Q2 2026,22,15,68.2
BEN-000795,Scholarship,Q3 2026,23,11,47.8
BEN-000796,Scholarship,Q3 2026,21,11,52.4
BEN-000807,Scholarship,Q2 2025,21,15,71.4
BEN-000807,Scholarship,Q3 2025,25,24,96.0
BEN-000807,Scholarship,Q4 2025,19,18,94.7
BEN-000807,Scholarship,Q1 2026,23,21,91.3
BEN-000808,Scholarship,Q1 2025,18,15,83.3
BEN-000808,Scholarship,Q2 2025,22,17,77.3
BEN-000808,Scholarship,Q3 2025,25,22,88.0
BEN-000808,Scholarship,Q4 2025,23,21,91.3
BEN-000811,Scholarship,Q3 2026,27,13,48.1
BEN-000812,Scholarship,Q3 2025,20,15,75.0
BEN-000812,Scholarship,Q4 2025,25,22,88.0
BEN-000812,Scholarship,Q1 2026,25,24,96.0
BEN-000812,Scholarship,Q2 2026,22,20,90.9
BEN-000814,Scholarship,Q2 2025,19,16,84.2
BEN-000814,Scholarship,Q3 2025,28,24,85.7
BEN-000814,Scholarship,Q4 2025,21,18,85.7
BEN-000814,Scholarship,Q1 2026,25,21,84.0
BEN-000818,Scholarship,Q1 2026,24,17,70.8
BEN-000818,Scholarship,Q2 2026,22,19,86.4
BEN-000818,Scholarship,Q3 2026,27,16,59.3
BEN-000819,Scholarship,Q2 2026,27,20,74.1
BEN-000819,Scholarship,Q3 2026,28,16,57.1
BEN-000822,Scholarship,Q3 2026,27,9,33.3
BEN-000826,Scholarship,Q3 2026,26,12,46.2
BEN-000828,Scholarship,Q1 2026,18,14,77.8
BEN-000828,Scholarship,Q2 2026,18,15,83.3
BEN-000828,Scholarship,Q3 2026,21,20,95.2
BEN-000829,Scholarship,Q4 2025,27,26,96.3
BEN-000829,Scholarship,Q1 2026,20,16,80.0
BEN-000829,Scholarship,Q2 2026,20,14,70.0
BEN-000829,Scholarship,Q3 2026,25,8,32.0
BEN-000830,Scholarship,Q3 2026,26,13,50.0
BEN-000831,Scholarship,Q3 2025,21,17,81.0
BEN-000831,Scholarship,Q4 2025,25,18,72.0
BEN-000831,Scholarship,Q1 2026,18,14,77.8
BEN-000833,Scholarship,Q2 2026,24,18,75.0
BEN-000833,Scholarship,Q3 2026,22,12,54.5
BEN-000835,Scholarship,Q3 2026,18,8,44.4
BEN-000837,Scholarship,Q1 2025,19,18,94.7
BEN-000837,Scholarship,Q2 2025,25,22,88.0
BEN-000837,Scholarship,Q3 2025,18,16,88.9
BEN-000837,Scholarship,Q4 2025,23,20,87.0
BEN-000841,Scholarship,Q1 2025,22,16,72.7
BEN-000841,Scholarship,Q2 2025,21,16,76.2
BEN-000841,Scholarship,Q3 2025,21,17,81.0
BEN-000841,Scholarship,Q4 2025,28,25,89.3
BEN-000841,Scholarship,Q1 2026,25,22,88.0
BEN-000843,Scholarship,Q4 2025,18,14,77.8
BEN-000843,Scholarship,Q1 2026,26,24,92.3
BEN-000843,Scholarship,Q2 2026,23,21,91.3
BEN-000845,Scholarship,Q1 2026,25,22,88.0
BEN-000845,Scholarship,Q2 2026,18,15,83.3
BEN-000845,Scholarship,Q3 2026,23,22,95.7
BEN-000849,Scholarship,Q3 2025,23,17,73.9
BEN-000849,Scholarship,Q4 2025,18,16,88.9
BEN-000849,Scholarship,Q1 2026,28,23,82.1
BEN-000855,Scholarship,Q1 2026,21,21,100.0
BEN-000855,Scholarship,Q2 2026,21,18,85.7
BEN-000855,Scholarship,Q3 2026,19,7,36.8
BEN-000858,Scholarship,Q2 2026,19,19,100.0
BEN-000858,Scholarship,Q3 2026,28,12,42.9
BEN-000859,Scholarship,Q4 2025,22,18,81.8
BEN-000859,Scholarship,Q1 2026,28,16,57.1
BEN-000859,Scholarship,Q2 2026,28,23,82.1
BEN-000859,Scholarship,Q3 2026,28,15,53.6
BEN-000865,Scholarship,Q1 2026,23,21,91.3
BEN-000865,Scholarship,Q2 2026,24,16,66.7
BEN-000865,Scholarship,Q3 2026,22,12,54.5
BEN-000866,Scholarship,Q3 2026,20,10,50.0
BEN-000872,Scholarship,Q3 2026,28,12,42.9
BEN-000877,Scholarship,Q3 2026,18,6,33.3
BEN-000878,Scholarship,Q3 2026,21,8,38.1
BEN-000882,Scholarship,Q1 2026,25,16,64.0
BEN-000882,Scholarship,Q2 2026,25,16,64.0
BEN-000882,Scholarship,Q3 2026,27,9,33.3
BEN-000884,Scholarship,Q3 2026,19,10,52.6
BEN-000889,Scholarship,Q3 2025,26,25,96.2
BEN-000889,Scholarship,Q4 2025,25,19,76.0
BEN-000889,Scholarship,Q1 2026,26,18,69.2
BEN-000892,Scholarship,Q4 2025,26,18,69.2
BEN-000892,Scholarship,Q1 2026,28,26,92.9
BEN-000892,Scholarship,Q2 2026,24,20,83.3
BEN-000892,Scholarship,Q3 2026,19,19,100.0
BEN-000894,Scholarship,Q3 2026,23,11,47.8
BEN-000895,Scholarship,Q1 2025,19,15,78.9
BEN-000895,Scholarship,Q2 2025,19,14,73.7
BEN-000895,Scholarship,Q3 2025,25,21,84.0
BEN-000900,Scholarship,Q1 2025,24,15,62.5
BEN-000900,Scholarship,Q2 2025,22,14,63.6
BEN-000900,Scholarship,Q3 2025,20,16,80.0
BEN-000900,Scholarship,Q4 2025,18,11,61.1
BEN-000902,Scholarship,Q2 2025,20,19,95.0
BEN-000902,Scholarship,Q3 2025,28,22,78.6
BEN-000902,Scholarship,Q4 2025,23,20,87.0
BEN-000902,Scholarship,Q1 2026,21,16,76.2
BEN-000902,Scholarship,Q2 2026,19,18,94.7
BEN-000903,Scholarship,Q3 2026,26,14,53.8
BEN-000904,Scholarship,Q1 2025,28,24,85.7
BEN-000904,Scholarship,Q2 2025,21,17,81.0
BEN-000904,Scholarship,Q3 2025,28,28,100.0
BEN-000905,Scholarship,Q3 2025,24,23,95.8
BEN-000905,Scholarship,Q4 2025,24,18,75.0
BEN-000905,Scholarship,Q1 2026,21,18,85.7
BEN-000905,Scholarship,Q2 2026,27,27,100.0
BEN-000905,Scholarship,Q3 2026,28,24,85.7
BEN-000906,Scholarship,Q1 2025,23,22,95.7
BEN-000906,Scholarship,Q2 2025,26,20,76.9
BEN-000906,Scholarship,Q3 2025,27,27,100.0
BEN-000906,Scholarship,Q4 2025,19,18,94.7
BEN-000906,Scholarship,Q1 2026,20,17,85.0
BEN-000909,Scholarship,Q2 2026,25,17,68.0
BEN-000909,Scholarship,Q3 2026,20,11,55.0
BEN-000911,Scholarship,Q1 2026,26,23,88.5
BEN-000911,Scholarship,Q2 2026,19,18,94.7
BEN-000911,Scholarship,Q3 2026,19,17,89.5
BEN-000912,Scholarship,Q1 2026,22,21,95.5
BEN-000912,Scholarship,Q2 2026,18,14,77.8
BEN-000912,Scholarship,Q3 2026,28,28,100.0
BEN-000916,Scholarship,Q2 2025,23,19,82.6
BEN-000916,Scholarship,Q3 2025,24,21,87.5
BEN-000916,Scholarship,Q4 2025,20,16,80.0
BEN-000916,Scholarship,Q1 2026,26,25,96.2
BEN-000917,Scholarship,Q2 2026,23,17,73.9
BEN-000917,Scholarship,Q3 2026,27,12,44.4
BEN-000920,Scholarship,Q1 2026,18,14,77.8
BEN-000920,Scholarship,Q2 2026,24,18,75.0
BEN-000920,Scholarship,Q3 2026,22,17,77.3
BEN-000923,Scholarship,Q3 2026,20,8,40.0
BEN-000928,Scholarship,Q1 2026,19,12,63.2
BEN-000928,Scholarship,Q2 2026,25,16,64.0
BEN-000928,Scholarship,Q3 2026,19,9,47.4
BEN-000929,Scholarship,Q1 2025,28,24,85.7
BEN-000929,Scholarship,Q2 2025,27,21,77.8
BEN-000929,Scholarship,Q3 2025,19,16,84.2
BEN-000929,Scholarship,Q4 2025,23,20,87.0
BEN-000929,Scholarship,Q1 2026,26,19,73.1
BEN-000930,Scholarship,Q4 2025,27,16,59.3
BEN-000930,Scholarship,Q1 2026,24,24,100.0
BEN-000930,Scholarship,Q2 2026,25,22,88.0
BEN-000930,Scholarship,Q3 2026,21,7,33.3
BEN-000932,Scholarship,Q4 2025,23,12,52.2
BEN-000932,Scholarship,Q1 2026,23,22,95.7
BEN-000932,Scholarship,Q2 2026,24,23,95.8
BEN-000932,Scholarship,Q3 2026,24,12,50.0
BEN-000935,Scholarship,Q3 2026,19,9,47.4
BEN-000936,Scholarship,Q2 2026,22,17,77.3
BEN-000936,Scholarship,Q3 2026,20,7,35.0
BEN-000937,Scholarship,Q2 2026,27,25,92.6
BEN-000937,Scholarship,Q3 2026,23,8,34.8
BEN-000938,Scholarship,Q3 2026,28,13,46.4
BEN-000939,Scholarship,Q2 2025,26,24,92.3
BEN-000939,Scholarship,Q3 2025,19,19,100.0
BEN-000939,Scholarship,Q4 2025,24,18,75.0
BEN-000939,Scholarship,Q1 2026,28,27,96.4
BEN-000944,Scholarship,Q4 2025,23,18,78.3
BEN-000944,Scholarship,Q1 2026,24,20,83.3
BEN-000944,Scholarship,Q2 2026,28,26,92.9
BEN-000944,Scholarship,Q3 2026,19,6,31.6
BEN-000946,Scholarship,Q4 2025,19,19,100.0
BEN-000946,Scholarship,Q1 2026,22,22,100.0
BEN-000946,Scholarship,Q2 2026,28,25,89.3
BEN-000946,Scholarship,Q3 2026,24,19,79.2
BEN-000953,Scholarship,Q1 2025,21,16,76.2
BEN-000953,Scholarship,Q2 2025,22,17,77.3
BEN-000953,Scholarship,Q3 2025,27,23,85.2
BEN-000954,Scholarship,Q3 2026,18,9,50.0
BEN-000968,Scholarship,Q1 2026,21,18,85.7
BEN-000968,Scholarship,Q2 2026,19,11,57.9
BEN-000968,Scholarship,Q3 2026,27,15,55.6
BEN-000970,Scholarship,Q2 2026,20,13,65.0
BEN-000970,Scholarship,Q3 2026,18,10,55.6
BEN-000971,Scholarship,Q4 2025,22,22,100.0
BEN-000971,Scholarship,Q1 2026,27,19,70.4
BEN-000971,Scholarship,Q2 2026,20,16,80.0
BEN-000971,Scholarship,Q3 2026,19,17,89.5
BEN-000972,Scholarship,Q3 2026,24,11,45.8
BEN-000976,Scholarship,Q1 2025,21,17,81.0
BEN-000976,Scholarship,Q2 2025,19,14,73.7
BEN-000976,Scholarship,Q3 2025,24,22,91.7
BEN-000976,Scholarship,Q4 2025,28,21,75.0
BEN-000976,Scholarship,Q1 2026,21,16,76.2
BEN-000979,Scholarship,Q2 2025,24,23,95.8
BEN-000979,Scholarship,Q3 2025,25,21,84.0
BEN-000979,Scholarship,Q4 2025,18,15,83.3
BEN-000986,Scholarship,Q3 2026,25,15,60.0
BEN-000990,Scholarship,Q1 2025,18,14,77.8
BEN-000990,Scholarship,Q2 2025,18,16,88.9
BEN-000990,Scholarship,Q3 2025,28,24,85.7
BEN-000990,Scholarship,Q4 2025,28,23,82.1
BEN-000993,Scholarship,Q3 2026,22,9,40.9
BEN-000994,Scholarship,Q4 2025,19,17,89.5
BEN-000994,Scholarship,Q1 2026,22,17,77.3
BEN-000994,Scholarship,Q2 2026,28,24,85.7
BEN-000994,Scholarship,Q3 2026,18,14,77.8
BEN-001000,Scholarship,Q2 2026,27,19,70.4
BEN-001000,Scholarship,Q3 2026,23,9,39.1
BEN-001003,Scholarship,Q3 2026,25,8,32.0
BEN-001004,Scholarship,Q3 2025,19,19,100.0
BEN-001004,Scholarship,Q4 2025,27,24,88.9
BEN-001004,Scholarship,Q1 2026,22,20,90.9
BEN-001004,Scholarship,Q2 2026,19,18,94.7
BEN-001005,Scholarship,Q3 2026,26,13,50.0
BEN-001017,Scholarship,Q3 2025,27,21,77.8
BEN-001017,Scholarship,Q4 2025,20,19,95.0
BEN-001017,Scholarship,Q1 2026,26,22,84.6
BEN-001028,Scholarship,Q2 2026,24,23,95.8
BEN-001028,Scholarship,Q3 2026,25,14,56.0
BEN-001035,Scholarship,Q2 2025,18,15,83.3
BEN-001035,Scholarship,Q3 2025,22,19,86.4
BEN-001035,Scholarship,Q4 2025,19,18,94.7
BEN-001035,Scholarship,Q1 2026,18,13,72.2
BEN-001037,Scholarship,Q3 2026,24,14,58.3
BEN-001041,Scholarship,Q1 2026,21,18,85.7
BEN-001041,Scholarship,Q2 2026,20,17,85.0
BEN-001041,Scholarship,Q3 2026,20,16,80.0
BEN-001043,Scholarship,Q4 2025,26,26,100.0
BEN-001043,Scholarship,Q1 2026,25,24,96.0
BEN-001043,Scholarship,Q2 2026,24,21,87.5
BEN-001044,Scholarship,Q1 2025,20,17,85.0
BEN-001044,Scholarship,Q2 2025,18,14,77.8
BEN-001044,Scholarship,Q3 2025,26,24,92.3
BEN-001044,Scholarship,Q4 2025,23,18,78.3
BEN-001046,Scholarship,Q4 2025,27,23,85.2
BEN-001046,Scholarship,Q1 2026,18,13,72.2
BEN-001046,Scholarship,Q2 2026,22,16,72.7
BEN-001046,Scholarship,Q3 2026,24,9,37.5
BEN-001048,Scholarship,Q2 2026,24,19,79.2
BEN-001048,Scholarship,Q3 2026,20,6,30.0
BEN-001050,Scholarship,Q1 2025,21,16,76.2
BEN-001050,Scholarship,Q2 2025,26,23,88.5
BEN-001050,Scholarship,Q3 2025,21,20,95.2
BEN-001050,Scholarship,Q4 2025,26,25,96.2
BEN-001050,Scholarship,Q1 2026,28,27,96.4
BEN-001051,Scholarship,Q1 2026,18,12,66.7
BEN-001051,Scholarship,Q2 2026,21,14,66.7
BEN-001051,Scholarship,Q3 2026,26,10,38.5
BEN-001052,Scholarship,Q1 2026,26,19,73.1
BEN-001052,Scholarship,Q2 2026,20,17,85.0
BEN-001052,Scholarship,Q3 2026,26,23,88.5
BEN-001054,Scholarship,Q2 2026,19,10,52.6
BEN-001054,Scholarship,Q3 2026,28,15,53.6
BEN-001056,Scholarship,Q3 2026,23,13,56.5
BEN-001060,Scholarship,Q2 2026,24,20,83.3
BEN-001060,Scholarship,Q3 2026,28,14,50.0
BEN-001063,Scholarship,Q4 2025,20,16,80.0
BEN-001063,Scholarship,Q1 2026,28,27,96.4
BEN-001063,Scholarship,Q2 2026,27,21,77.8
